manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance,trigger_token_ids_json,trigger_tokens_json,trigger_token_logprobs_json,trigger_token_count,trigger_logprob_sum,trigger_logprob_mean,trigger_tokenization_mode,query_token_ids_json,query_tokens_json,query_token_logprobs_json,query_token_count,query_logprob_sum,query_logprob_mean,query_tokenization_mode,query_minus_trigger_logprob_sum,query_minus_trigger_logprob_mean,scoring_row_key,scored_candidate_roles,scorer_version,manifest_sha256,model_identifier,model_revision,model_revision_source,resolved_model_path,tokenizer_name_or_path,tokenizer_class,model_class,requested_dtype,actual_model_dtype,device_map,local_files_only,torch_version,transformers_version,scored_at_utc
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_036_template2__template_2__special_unique::x_but_not_y,vt16::special/unique,vt16_036_template2,x_but_not_y,"That painting is special, but not ",special,unique,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_036_template2__template_2__special_unique,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[4911],"[""Ġunique""]",[-4.0534563064575195],1,-4.0534563064575195,-4.0534563064575195,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_036_template2__template_2__special_unique::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.753601+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_036_template3__template_3__special_unique::x_but_not_y,vt16::special/unique,vt16_036_template3,x_but_not_y,"This necklace is special, but not ",special,unique,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_036_template3__template_3__special_unique,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[4911],"[""Ġunique""]",[-5.805931091308594],1,-5.805931091308594,-5.805931091308594,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_036_template3__template_3__special_unique::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.790300+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_037_template1__template_1__start_finish::x_but_not_y,vt16::start/finish,vt16_037_template1,x_but_not_y,"The athlete started, but did not ",started,finish,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_037_template1__template_1__start_finish,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[6248],"[""Ġfinish""]",[-0.6311301589012146],1,-0.6311301589012146,-0.6311301589012146,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_037_template1__template_1__start_finish::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.826574+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_037_template2__template_2__start_finish::x_but_not_y,vt16::start/finish,vt16_037_template2,x_but_not_y,"The dancer started, but did not ",started,finish,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_037_template2__template_2__start_finish,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[6248],"[""Ġfinish""]",[-1.448262095451355],1,-1.448262095451355,-1.448262095451355,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_037_template2__template_2__start_finish::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.863260+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_038_template1__template_1__tired_exhausted::x_but_not_y,vt16::tired/exhausted,vt16_038_template1,x_but_not_y,"The quarterback is tired, but not ",tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_038_template1__template_1__tired_exhausted,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[37919],"[""Ġexhausted""]",[-2.9508109092712402],1,-2.9508109092712402,-2.9508109092712402,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_038_template1__template_1__tired_exhausted::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.899799+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_038_template2__template_2__tired_exhausted::x_but_not_y,vt16::tired/exhausted,vt16_038_template2,x_but_not_y,"The runner is tired, but not ",tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_038_template2__template_2__tired_exhausted,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[37919],"[""Ġexhausted""]",[-3.2409026622772217],1,-3.2409026622772217,-3.2409026622772217,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_038_template2__template_2__tired_exhausted::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.936069+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_039_template2__template_2__try_succeed::x_but_not_y,vt16::try/succeed,vt16_039_template2,x_but_not_y,"The athlete tried, but did not ",tried,succeed,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_039_template2__template_2__try_succeed,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[11996],"[""Ġsucceed""]",[-1.4051998853683472],1,-1.4051998853683472,-1.4051998853683472,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_039_template2__template_2__try_succeed::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:47.972486+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_039_template3__template_3__try_succeed::x_but_not_y,vt16::try/succeed,vt16_039_template3,x_but_not_y,"The scientist tried, but did not ",tried,succeed,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_039_template3__template_3__try_succeed,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[11996],"[""Ġsucceed""]",[-0.6283379197120667],1,-0.6283379197120667,-0.6283379197120667,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_039_template3__template_3__try_succeed::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.009172+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_040_template2__template_2__ugly_hideous::x_but_not_y,vt16::ugly/hideous,vt16_040_template2,x_but_not_y,"That sweater is ugly, but not ",ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_040_template2__template_2__ugly_hideous,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,"[10265, 782]","[""Ġhide"", ""ous""]","[-5.344269752502441, -0.07902788370847702]",2,-5.423297636210918,-2.711648818105459,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_040_template2__template_2__ugly_hideous::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.077992+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_040_template3__template_3__ugly_hideous::x_but_not_y,vt16::ugly/hideous,vt16_040_template3,x_but_not_y,"That painting is ugly, but not ",ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_040_template3__template_3__ugly_hideous,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,"[10265, 782]","[""Ġhide"", ""ous""]","[-7.77692174911499, -0.03930698335170746]",2,-7.816228732466698,-3.908114366233349,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_040_template3__template_3__ugly_hideous::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.146374+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_041_template1__template_1__unsettling_horrific::x_but_not_y,vt16::unsettling/horrific,vt16_041_template1,x_but_not_y,"The movie is unsettling, but not ",unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_041_template1__template_1__unsettling_horrific,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[46222],"[""Ġhorrific""]",[-6.262788772583008],1,-6.262788772583008,-6.262788772583008,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_041_template1__template_1__unsettling_horrific::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.204352+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_041_template2__template_2__unsettling_horrific::x_but_not_y,vt16::unsettling/horrific,vt16_041_template2,x_but_not_y,"This picture is unsettling, but not ",unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_041_template2__template_2__unsettling_horrific,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[46222],"[""Ġhorrific""]",[-6.995715618133545],1,-6.995715618133545,-6.995715618133545,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_041_template2__template_2__unsettling_horrific::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.240991+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_041_template3__template_3__unsettling_horrific::x_but_not_y,vt16::unsettling/horrific,vt16_041_template3,x_but_not_y,"The news is unsettling, but not ",unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_041_template3__template_3__unsettling_horrific,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[46222],"[""Ġhorrific""]",[-10.989192962646484],1,-10.989192962646484,-10.989192962646484,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_041_template3__template_3__unsettling_horrific::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.277482+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_042_template1__template_1__warm_hot::x_but_not_y,vt16::warm/hot,vt16_042_template1,x_but_not_y,"The weather is warm, but not ",warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_042_template1__template_1__warm_hot,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[4017],"[""Ġhot""]",[-1.7303822040557861],1,-1.7303822040557861,-1.7303822040557861,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_042_template1__template_1__warm_hot::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.313607+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_042_template2__template_2__warm_hot::x_but_not_y,vt16::warm/hot,vt16_042_template2,x_but_not_y,"The sand is warm, but not ",warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_042_template2__template_2__warm_hot,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[4017],"[""Ġhot""]",[-1.3241938352584839],1,-1.3241938352584839,-1.3241938352584839,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_042_template2__template_2__warm_hot::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.349999+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_042_template3__template_3__warm_hot::x_but_not_y,vt16::warm/hot,vt16_042_template3,x_but_not_y,"The soup is warm, but not ",warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_042_template3__template_3__warm_hot,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[4017],"[""Ġhot""]",[-0.9587914943695068],1,-0.9587914943695068,-0.9587914943695068,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_042_template3__template_3__warm_hot::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.386293+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_043_template1__template_1__wary_scared::x_but_not_y,vt16::wary/scared,vt16_043_template1,x_but_not_y,"The dog is wary, but not ",wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_043_template1__template_1__wary_scared,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[26115],"[""Ġscared""]",[-3.964635133743286],1,-3.964635133743286,-3.964635133743286,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_043_template1__template_1__wary_scared::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.422559+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_043_template2__template_2__wary_scared::x_but_not_y,vt16::wary/scared,vt16_043_template2,x_but_not_y,"The victim is wary, but not ",wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_043_template2__template_2__wary_scared,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[26115],"[""Ġscared""]",[-4.106965065002441],1,-4.106965065002441,-4.106965065002441,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_043_template2__template_2__wary_scared::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.458820+00:00
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_043_template3__template_3__wary_scared::x_but_not_y,vt16::wary/scared,vt16_043_template3,x_but_not_y,"The rabbit is wary, but not ",wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_043_template3__template_3__wary_scared,hu_test_suite_region_5;query_only_standardized_rescore,,,,,,,,[26115],"[""Ġscared""]",[-3.571892499923706],1,-3.571892499923706,-3.571892499923706,exact_concat,,,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16__vt16_043_template3__template_3__wary_scared::x_but_not_y""]",query_only,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:48.495377+00:00
