schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,analysis_inclusion_status,hu_original_analysis_included,has_hu_test_suite,human_rate_source_column,scale_id,template_id,human_trigger_lemma,human_query_lemma,x_but_not_y_trigger,x_but_not_y_query
1.1,hu_2023_benchmark,g18,scalar_inference,g18_011,g18::special/unique,g18_011,no_frame,It is ,special,unique,query_excluded,,,0.17,rate_only,-11.445652961730955,-10.320652961730955,-11.445652961730955,-10.320652961730955,1,1,exact_concat,exact_concat,True,"It is special, but not ",-2.648519277572632,-2.648519277572632,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,special/unique,default,special,unique,special,unique
1.1,hu_2023_benchmark,g18,scalar_inference,g18_012,g18::snug/tight,g18_012,no_frame,It is ,snug,tight,query_excluded,,,0.18,rate_only,-15.383152961730955,-12.777684211730955,-15.383152961730955,-12.777684211730955,1,1,exact_concat,exact_concat,True,"It is snug, but not ",-1.8262817859649656,-1.8262817859649656,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,snug/tight,default,snug,tight,snug,tight
1.1,hu_2023_benchmark,g18,scalar_inference,g18_013,g18::happy/delighted,g18_013,no_frame,He is ,happy,delighted,query_excluded,,,0.19,rate_only,-6.493115425109863,-8.352490425109863,-6.493115425109863,-8.352490425109863,1,1,exact_concat,exact_concat,True,"He is happy, but not ",-7.963487148284912,-7.963487148284912,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,happy/delighted,default,happy,delighted,happy,delighted
1.1,hu_2023_benchmark,g18,scalar_inference,g18_014,g18::intelligent/brilliant,g18_014,no_frame,He is ,intelligent,brilliant,query_excluded,,,0.19,rate_only,-7.586865425109863,-8.743115425109863,-7.586865425109863,-8.743115425109863,1,1,exact_concat,exact_concat,True,"He is intelligent, but not ",-5.394013404846191,-5.394013404846191,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,intelligent/brilliant,default,intelligent,brilliant,intelligent,brilliant
1.1,hu_2023_benchmark,g18,scalar_inference,g18_015,g18::pretty/gorgeous,g18_015,no_frame,She is ,pretty,gorgeous,query_excluded,,,0.19,rate_only,-6.5371809005737305,-8.84968090057373,-6.5371809005737305,-8.84968090057373,1,1,exact_concat,exact_concat,True,"She is pretty, but not ",-5.542977333068848,-5.542977333068848,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,pretty/gorgeous,default,pretty,gorgeous,pretty,gorgeous
1.1,hu_2023_benchmark,g18,scalar_inference,g18_016,g18::ugly/hideous,g18_016,no_frame,He is ,ugly,hideous,query_excluded,,,0.21,rate_only,-10.422802925109863,-13.375270783901216,-10.422802925109863,-6.687635391950607,1,2,exact_concat,exact_concat,True,"He is ugly, but not ",-4.2743161506950855,-2.1371580753475428,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,ugly/hideous,default,ugly,hideous,ugly,hideous
1.1,hu_2023_benchmark,g18,scalar_inference,g18_017,g18::unkind/nasty,g18_017,no_frame,He is ,unkind,nasty,query_excluded,,,0.21,rate_only,-13.58420181274414,-12.563427925109863,-6.79210090637207,-12.563427925109863,2,1,exact_concat,exact_concat,True,"He is unkind, but not ",-6.60216236114502,-6.60216236114502,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,excluded_hu_original_missing_gpt2_surprisal,False,True,si_rate,unkind/nasty,default,unkind,nasty,unkind,nasty
1.1,hu_2023_benchmark,g18,scalar_inference,g18_018,g18::dry/parched,g18_018,no_frame,It is ,dry,parched,query_excluded,,,0.22,rate_only,-12.250340461730955,-16.715440303087234,-12.250340461730955,-8.357720151543617,1,2,exact_concat,exact_concat,True,"It is dry, but not ",-5.067703664302826,-2.533851832151413,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,dry/parched,default,dry,parched,dry,parched
1.1,hu_2023_benchmark,g18,scalar_inference,g18_019,g18::large/gigantic,g18_019,no_frame,It is ,large,gigantic,query_excluded,,,0.22,rate_only,-12.164402961730955,-16.10190200805664,-12.164402961730955,-16.10190200805664,1,1,exact_concat,exact_concat,True,"It is large, but not ",-4.782761573791504,-4.782761573791504,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,large/gigantic,default,large,gigantic,large,gigantic
1.1,hu_2023_benchmark,g18,scalar_inference,g18_020,g18::content/happy,g18_020,no_frame,He is ,content,happy,query_excluded,,,0.22,rate_only,-9.743115425109863,-6.493115425109863,-9.743115425109863,-6.493115425109863,1,1,exact_concat,exact_concat,True,"He is content, but not ",-2.9821600914001465,-2.9821600914001465,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,content/happy,default,content,happy,content,happy
1.1,hu_2023_benchmark,g18,scalar_inference,g18_021,g18::small/tiny,g18_021,no_frame,It is ,small,tiny,query_excluded,,,0.24,rate_only,-10.648777961730955,-12.980809211730955,-10.648777961730955,-12.980809211730955,1,1,exact_concat,exact_concat,True,"It is small, but not ",-2.3046560287475586,-2.3046560287475586,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,small/tiny,default,small,tiny,small,tiny
1.1,hu_2023_benchmark,g18,scalar_inference,g18_022,g18::wet/soaked,g18_022,no_frame,It is ,wet,soaked,query_excluded,,,0.24,rate_only,-11.492527961730955,-16.39877700805664,-11.492527961730955,-16.39877700805664,1,1,exact_concat,exact_concat,True,"It is wet, but not ",-7.908388614654541,-7.908388614654541,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,wet/soaked,default,wet,soaked,wet,soaked
1.1,hu_2023_benchmark,g18,scalar_inference,g18_023,g18::calm/unflappable,g18_023,no_frame,She is ,calm,unflappable,query_excluded,,,0.25,rate_only,-9.11530590057373,-12.933754175901411,-9.11530590057373,-4.311251391967137,1,3,exact_concat,exact_concat,True,"She is calm, but not ",-7.979271501302719,-2.6597571671009064,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,calm/unflappable,default,calm,unflappable,calm,unflappable
1.1,hu_2023_benchmark,g18,scalar_inference,g18_024,g18::sickish/sick,g18_024,no_frame,He is ,sickish,sick,query_excluded,,,0.25,rate_only,-19.576977729797363,-7.930615425109863,-9.788488864898682,-7.930615425109863,2,1,exact_concat,exact_concat,True,"He is sickish, but not ",-1.7970036268234253,-1.7970036268234253,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,sickish/sick,default,sickish,sick,sickish,sick
1.1,hu_2023_benchmark,g18,scalar_inference,g18_025,g18::clean/spotless,g18_025,no_frame,It is ,clean,spotless,query_excluded,,,0.27,rate_only,-10.648777961730955,-17.640052318572998,-10.648777961730955,-8.820026159286499,1,2,exact_concat,exact_concat,True,"It is clean, but not ",-5.180875901132822,-2.590437950566411,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,clean/spotless,default,clean,spotless,clean,spotless
1.1,hu_2023_benchmark,g18,scalar_inference,g18_026,g18::funny/hilarious,g18_026,no_frame,That is ,funny,hilarious,query_excluded,,,0.27,rate_only,-7.991428375244141,-9.07590103149414,-7.991428375244141,-9.07590103149414,1,1,exact_concat,exact_concat,True,"That is funny, but not ",-6.591543674468994,-6.591543674468994,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,funny/hilarious,default,funny,hilarious,funny,hilarious
1.1,hu_2023_benchmark,g18,scalar_inference,g18_027,g18::light/white,g18_027,no_frame,That is ,light,white,query_excluded,,,0.27,rate_only,-10.63986587524414,-11.03830337524414,-10.63986587524414,-11.03830337524414,1,1,exact_concat,exact_concat,True,"That is light, but not ",-5.08808708190918,-5.08808708190918,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,light/white,default,light,white,light,white
1.1,hu_2023_benchmark,g18,scalar_inference,g18_028,g18::rainy/pouring,g18_028,no_frame,It is ,rainy,pouring,query_excluded,,,0.29,rate_only,-9.883152961730955,-10.992527961730955,-9.883152961730955,-10.992527961730955,1,1,exact_concat,exact_concat,True,"It is rainy, but not ",-5.302483558654785,-5.302483558654785,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,rainy/pouring,default,rainy,pouring,rainy,pouring
1.1,hu_2023_benchmark,g18,scalar_inference,g18_029,g18::unhappy/miserable,g18_029,no_frame,She is ,unhappy,miserable,query_excluded,,,0.29,rate_only,-8.22468090057373,-12.09968090057373,-8.22468090057373,-12.09968090057373,1,1,exact_concat,exact_concat,True,"She is unhappy, but not ",-4.78954029083252,-4.78954029083252,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,unhappy/miserable,default,unhappy,miserable,unhappy,miserable
1.1,hu_2023_benchmark,g18,scalar_inference,g18_030,g18::tired/exhausted,g18_030,no_frame,He is ,tired,exhausted,query_excluded,,,0.3,rate_only,-6.836865425109863,-9.602490425109863,-6.836865425109863,-9.602490425109863,1,1,exact_concat,exact_concat,True,"He is tired, but not ",-3.3866875171661377,-3.3866875171661377,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,tired/exhausted,default,tired,exhausted,tired,exhausted
1.1,hu_2023_benchmark,g18,scalar_inference,g18_031,g18::damp/wet,g18_031,no_frame,It is ,damp,wet,query_excluded,,,0.3,rate_only,-14.234715461730955,-11.492527961730955,-14.234715461730955,-11.492527961730955,1,1,exact_concat,exact_concat,True,"It is damp, but not ",-2.8109145164489746,-2.8109145164489746,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,damp/wet,default,damp,wet,damp,wet
1.1,hu_2023_benchmark,g18,scalar_inference,g18_032,g18::poor/destitute,g18_032,no_frame,She is ,poor,destitute,query_excluded,,,0.31,rate_only,-9.16218090057373,-13.863813774078151,-9.16218090057373,-4.621271258026051,1,3,exact_concat,exact_concat,True,"She is poor, but not ",-3.883876380859874,-1.2946254602866247,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,poor/destitute,default,poor,destitute,poor,destitute
1.1,hu_2023_benchmark,g18,scalar_inference,g18_033,g18::old/ancient,g18_033,no_frame,That is ,old,ancient,query_excluded,,,0.32,rate_only,-8.99435806274414,-12.08517837524414,-8.99435806274414,-12.08517837524414,1,1,exact_concat,exact_concat,True,"That is old, but not ",-3.561564922332764,-3.561564922332764,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,old/ancient,default,old,ancient,old,ancient
1.1,hu_2023_benchmark,g18,scalar_inference,g18_034,g18::scared/petrified,g18_034,no_frame,She is ,scared,petrified,query_excluded,,,0.32,rate_only,-8.38093090057373,-11.737713038921356,-8.38093090057373,-3.9125710129737854,1,3,exact_concat,exact_concat,True,"She is scared, but not ",-5.8441984173841774,-1.9480661391280591,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,scared/petrified,default,scared,petrified,scared,petrified
1.1,hu_2023_benchmark,g18,scalar_inference,g18_035,g18::silly/idiotic,g18_035,no_frame,That is ,silly,idiotic,query_excluded,,,0.32,rate_only,-9.98752212524414,-13.424434043467045,-9.98752212524414,-6.712217021733522,1,2,exact_concat,exact_concat,True,"That is silly, but not ",-6.909914497286081,-3.4549572486430407,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_rate,silly/idiotic,default,silly,idiotic,silly,idiotic
